0.000444202,0.0231157,0.201635,0.149738,0,46.2578,46.9033,6.27954,0.16173,0.0220547,0.000609979,0.00370955,0.040328,0.304279,4.86361,22.362,29.7722,25.7094,15.1601,1.72989,0.0542234,0.000281222,0.130318,0.790132,13.9348,32.8553,41.6678,10.202,0.0880157,0.0123718,0.0544581,0.201568,0.0632656
0,0.00791464,0.0882475,0.18832,0.00153054,48.3705,47.5476,3.74184,0.0530211,0.000945853,0,0.00315259,0.0270665,0.540672,9.95794,21.6956,27.3265,26.1013,13.3684,0.896713,0.0688216,0.0137361,0.184378,0.491917,11.1303,33.6982,41.3037,12.79,0.232708,0.0156634,0.0196148,0.0966003,0.0369899
0,0.00740235,0.0957927,0.19418,0.000414035,46.1176,48.2601,5.24894,0.0743034,0.00122611,0,0.00174005,0.0204672,0.512256,10.078,21.4752,29.1279,27.7663,10.3147,0.637704,0.0585827,0.00700715,0.213749,0.672821,13.3966,34.674,41.8628,8.88983,0.0787074,0.00945019,0.0191371,0.126937,0.0558929
0,5.19499e-05,0.000432034,0.00212168,3.95553e-05,54.3233,44.5554,1.11862,0,0,0,0.000712712,0.00054667,0.480429,14.051,24.5198,29.6553,22.456,8.26308,0.569287,0.0032994,0.0006935,0.0914085,0.242031,10.2335,36.6751,41.1484,11.1262,0.42188,0.032056,0.0136482,0.0060417,0.00983614
0,0,0.000441178,0.018746,0.000818587,58.585,40.2698,1.12522,0,0,0,0,0,0.236162,5.4949,27.1055,31.0424,21.2985,12.849,1.95509,0.0100395,0.00839103,0.143783,0.215154,9.3701,32.95,43.5766,13.2684,0.404511,0.0410159,0.0169028,0.00691821,0.00664267
0.00080326,0.0450792,0.321983,0.207103,0.000116293,51.7654,39.7681,7.7679,0.106829,0.0163841,0.000311172,0.0247441,0.159392,1.07345,9.57113,17.1031,30.4338,25.5612,12.7636,3.00435,0.301827,0.00338957,0.139498,0.588502,11.2549,30.9065,39.9954,15.6787,1.11613,0.0748464,0.0748197,0.139773,0.0309123
0.00631733,0.312521,1.33508,1.23183,0.164647,51.5412,37.6613,7.45714,0.205216,0.0770729,0.00767119,0.408432,1.19564,1.02347,8.6576,17.726,28.5719,27.66,12.1543,1.78294,0.80051,0.0192297,0.492435,2.06474,13.8593,27.2668,39.1818,15.9401,0.456915,0.202574,0.246218,0.254826,0.0342906
0.0156549,0.458963,3.59813,2.04151,0.476984,43.2328,37.7524,11.0449,1.13872,0.220762,0.0191505,0.0260512,0.472232,1.97833,5.15217,16.8475,29.9297,27.5335,15.4574,2.15223,0.448783,0.00204376,0.685002,4.8767,16.6732,27.7027,37.6765,9.3132,0.253235,0.485987,0.695902,1.48656,0.151064
0.0156755,0.232135,1.87849,0.762379,0.351559,43.715,36.9943,13.0965,2.68866,0.245292,0.0201036,0.0146594,0.168617,0.50165,2.76223,11.3643,32.8782,31.6612,17.7654,2.66879,0.213373,0.00165463,0.308331,2.42517,17.2528,27.7174,37.5246,10.2566,0.138561,0.369236,0.836096,2.88835,0.282861
0,0.0110785,0.0825885,0.0842952,0.000116773,53.789,42.4451,3.56964,0.0181215,1.54496e-05,0,0.00905676,0.0477824,1.51195,11.3149,20.6182,27.9472,23.4671,13.1655,1.85688,0.0573877,0.00408789,0.0730462,0.260332,10.2588,29.9241,41.443,16.3557,1.43961,0.111781,0.0626381,0.0467066,0.0242941
