0,0,0,0,0,57.0806,32.0925,10.8269,0,0,0,0,0,2.03104,14.241,26.3491,39.5874,13.9705,3.39085,0.430074,0,0,0.360243,0.802319,17.1984,25.6269,35.8976,17.159,2.33625,0.416078,0.112481,0.0296274,0.0611581
0,0,0,0,0,57.8113,32.2729,9.91578,0,0,0,0,0,1.84611,11.8096,24.0925,35.6885,17.9556,7.63555,0.972188,0,0,0.151521,0.439292,16.0826,26.9102,33.8191,19.7442,2.25013,0.477066,0.0893587,0.0303455,0.00606107
0,0,0,0,0,53.7132,36.475,9.81179,0,0,0,0,0,4.39569,13.7188,22.3501,34.1357,21.1296,3.69605,0.574075,0,0,0.102615,0.299114,13.871,31.1395,40.988,13.1834,0.36262,0.0346379,0.0113552,0.00556391,0.00223846
0,0,0,0,0,55.4572,33.8063,10.7365,0,0,0,0,0,4.3471,11.7727,23.5401,29.0866,18.1056,10.0015,3.14639,0,0,0.0858991,0.480087,12.6319,27.8372,38.4689,19.2106,1.00583,0.169608,0.069238,0.0352709,0.0056086
0,0,0,0,0,53.5436,35.8736,10.5829,0,0,0,0,0,5.02497,12.5177,21.9713,30.118,20.6457,8.41361,1.30879,0,0,0.0962085,0.469602,13.4513,29.112,38.0293,17.8738,0.838904,0.0897624,0.0242562,0.0117508,0.00306631
0,0,0,0,0,56.1726,31.8054,12.022,0,0,0,0,0,4.06614,13.0756,22.5818,35.6822,16.4804,7.09683,1.0171,0,0,0.132172,0.354942,15.3948,27.4066,35.2661,19.1543,1.95349,0.247146,0.0465257,0.0375879,0.00626872
0,0,0,0,0,49.9688,42.7339,7.29737,0,0,0,0,0,0.827954,11.1719,21.3144,27.7438,20.9916,13.9485,4.00194,0,0,0.105251,0.334664,13.4379,30.3572,39.4334,15.6605,0.586372,0.0567968,0.0208065,0.00480437,0.00232272
0,0,0,0,0,48.6455,45.6677,5.68676,0,0,0,0,0,3.93862,13.5478,21.3914,25.9005,22.5814,11.3956,1.24469,0,0,0.0700923,0.355145,12.5409,31.1754,39.4631,15.8224,0.492232,0.0551762,0.0158273,0.00725441,0.00250002
0,0,0,0,0,60.9409,29.3069,9.75225,0,0,0,0,0,2.96586,11.1227,20.0166,31.2377,21.1424,10.8351,2.67968,0,0,0.0733224,0.3555,12.3381,23.5689,37.2345,25.5374,0.819748,0.0520435,0.0109958,0.00875416,0.00070406
0,0,0,0,0,57.9943,33.332,8.67381,0,0,0,0,0,3.27377,13.1432,21.9676,25.6426,20.817,11.5037,3.65222,0,0,0.0728282,0.44005,10.7252,26.1119,40.3744,21.696,0.509723,0.0464565,0.0124501,0.00935708,0.00170899
