0,0,0.000221633,0,1.80445,38.0142,20.7611,21.1063,18.1002,0.213641,0,3.2633,9.14818,10.4335,11.4189,14.9303,24.7826,15.6654,6.03455,2.81747,1.37998,0.125912,17.7678,22.6456,12.2349,12.5774,12.0587,4.27486,9.07156,4.98941,2.10951,1.3524,0.917732
0.00127782,0.0529801,0.192146,0,5.30888,29.012,30.0139,19.7621,15.0823,0.559813,0.0147119,0.584869,1.98315,4.40119,9.17448,20.912,23.8152,13.155,11.729,7.32618,6.06156,0.857443,16.6674,19.1996,14.2037,17.4748,12.2292,2.40826,8.78724,4.7796,2.23583,1.43905,0.57529
0.115137,0.6348,0.632241,0.00281244,0.759817,27.8627,33.23,23.4279,11.3581,1.9095,0.06706,0.388457,1.21456,3.94034,10.008,20.3546,27.3762,13.5479,8.41131,7.0685,7.20916,0.480934,3.05443,23.7423,22.4312,20.066,16.3554,3.75074,3.77228,2.2032,1.60837,2.92949,0.0866382
0.50246,1.72337,1.80468,0.00485328,0.646821,22.7655,31.6323,23.3958,13.7068,3.63554,0.181821,0.0998871,0.346984,1.11445,6.43797,19.6677,35.9312,16.7568,7.72567,6.17105,5.64191,0.106308,1.48749,28.4253,21.0685,18.4101,15.3664,2.53068,1.5259,1.28072,2.94259,6.89191,0.0704723
4.00624,14.1031,3.53264,0.0917192,3.35329,11.0164,31.5456,20.1794,5.50411,4.73772,1.92984,0.00275167,0.0609538,0.515992,3.63594,16.6354,45.3125,24.8788,6.2422,1.98609,0.721707,0.00771994,0.227402,23.1314,32.3388,20.8995,7.93957,1.02379,2.26608,3.79805,5.67664,2.66024,0.0386603
0,0,0,0,0.297921,30.337,37.6762,25.1554,6.50443,0.0290997,0,1.54926,10.0077,12.293,13.5614,15.5474,18.9308,12.9903,10.23,3.79327,1.0166,0.0802388,4.24041,18.6949,24.4124,23.9165,20.7284,4.84447,2.12921,0.700998,0.197739,0.0827076,0.0522949
0,0.00176348,0.0100762,0,0.122513,37.6252,43.7839,15.2706,3.09623,0.0896945,0,1.10987,5.49746,7.12981,12.9092,16.1989,19.412,14.5787,11.4412,7.09029,4.36714,0.265276,5.68997,11.5599,22.2851,26.3693,24.6865,7.47346,1.29379,0.320834,0.142854,0.146758,0.0314658
0,0,0,0,0.100784,33.3632,44.7123,18.6258,3.17834,0.0196244,0,0.495065,2.09111,5.40125,11.5797,18.5046,25.6427,17.95,11.4435,5.03484,1.72456,0.132687,4.58989,17.0741,27.7401,25.1338,18.0252,5.50851,1.50365,0.27236,0.0822708,0.0382338,0.0318369
0,0,0,0,3.40469,37.4474,20.5165,19.5182,18.9861,0.127092,0,6.48983,10.2448,10.8108,12.0111,15.3292,25.4419,11.9336,4.83219,1.93456,0.885404,0.0866722,17.8537,24.1877,13.522,12.5544,10.0041,3.94747,8.30724,5.98541,1.93341,1.14297,0.561524
0.0459494,0.466332,0.487087,0,0.0573327,32.7191,48.4034,14.8297,2.29013,0.684318,0.0166279,0.824117,3.45365,5.7677,11.0421,15.4573,20.814,16.8811,14.6913,8.74009,2.26047,0.0681694,2.48013,12.3812,25.4302,27.101,23.6824,6.31476,0.961764,0.270078,0.594133,0.764911,0.0194109
