0,0,0,0,0,56.9864,33.005,10.0086,0,0,0,0,0,2.04688,12.5815,24.1928,37.8243,18.8838,4.03506,0.43568,0,0,0.158813,0.996954,15.8534,25.7167,34.842,19.7552,1.98291,0.525545,0.107819,0.0519943,0.0086916
0,0,0,0,0,56.6777,30.048,13.2743,0,0,0,0,0,4.37076,14.4337,22.8204,38.9397,16.6044,2.45955,0.371485,0,0,0.0854019,0.72602,17.2973,24.896,35.4826,20.5446,0.807925,0.0860885,0.0163868,0.0358758,0.0217577
0,0,0,0,0,51.2731,38.7042,10.0226,0,0,0,0,0,4.68391,12.5061,21.3309,27.7521,23.4355,9.25237,1.03911,0,0,0.0568741,0.800581,14.1415,29.019,38.9946,16.4227,0.47478,0.0593012,0.0105636,0.0141371,0.00597111
0,0,0,0,0,54.3633,35.9253,9.71145,0,0,0,0,0,4.48114,12.1301,21.761,26.4513,21.46,10.7306,2.98598,0,0,0.052445,1.21723,12.4335,27.1293,40.5926,17.9252,0.508007,0.0816066,0.016584,0.0351826,0.00847006
0,0,0,0,0,58.4627,32.8207,8.71659,0,0,0,0,0,3.93554,11.8273,21.7544,28.0102,20.1559,10.565,3.75178,0,0,0.0409057,0.800811,10.9838,26.0902,39.7967,21.5955,0.594643,0.0511734,0.0109737,0.0157307,0.019543
0,0,0,0,0,52.6727,42.3956,4.93172,0,0,0,0,0,3.38482,13.8417,20.92,22.637,20.9209,15.2208,3.07492,0,0,0.0677376,0.502673,12.244,28.0242,39.8734,18.6026,0.57715,0.0748047,0.0174529,0.0101326,0.00576501
0,0,0,0,0,51.1161,38.7538,10.13,0,0,0,0,0,1.66084,10.7248,22.2222,26.7524,20.9878,12.6486,5.00336,0,0,0.0522781,1.06451,14.3028,30.3313,38.1972,15.0256,0.921134,0.0729116,0.0168529,0.00985061,0.00554622
0,0,0,0,0,55.4194,31.4957,13.0849,0,0,0,0,0,0.293174,2.10948,12.3174,42.7755,26.1614,13.5208,2.82229,0,0,0.058027,0.729199,16.7632,26.6823,44.8915,10.5942,0.220697,0.0369619,0.0105041,0.00558094,0.00784785
0,0,0,0,0,55.2019,33.5924,11.2056,0,0,0,0,0,0.823086,6.66466,18.4191,34.9964,22.4923,13.3153,3.28921,0,0,0.272503,1.28862,16.5962,29.5772,34.8252,13.6136,2.60574,0.849251,0.223322,0.125164,0.0232722
0,0,0,0,0,55.0711,33.3092,11.6197,0,0,0,0,0,0.308071,2.54557,11.1558,43.8218,26.9912,12.5953,2.58236,0,0,0.137955,1.21934,18.3747,26.9286,36.7926,15.7148,0.673747,0.101585,0.0282886,0.0156513,0.0127942
