0,0,0,0,3.66787,37.377,21.2364,21.1423,16.4888,0.0875565,0,4.87671,11.7476,12.0015,13.6211,16.2479,24.096,11.0123,4.42923,1.28992,0.604961,0.0729231,5.39021,30.3365,15.7921,13.227,13.2961,4.98868,8.77758,5.46127,1.96773,0.567338,0.19556
0.121894,0.69479,0.726838,0.0155725,0.793728,26.9692,32.6299,23.349,11.9792,2.59412,0.12575,0.309002,0.951251,3.56677,10.259,20.0452,29.0858,13.4958,7.70005,6.54471,7.40301,0.639472,2.54298,24.0289,23.0351,18.8086,16.845,3.53807,3.68916,2.12549,2.14499,3.18036,0.0614548
0,0.0116671,0.0639472,0,0.132727,39.9585,42.2341,14.0053,3.40822,0.18555,0,1.8372,5.98136,6.59782,11.5341,15.6359,20.1107,15.1808,10.8571,6.77538,5.22802,0.261566,5.98797,10.487,21.5399,26.4226,24.793,8.64692,1.35707,0.303699,0.196316,0.234333,0.0311383
0.267473,1.32478,1.67333,0.00190279,0.14295,28.5622,45.7468,17.5642,2.92592,1.70255,0.0879265,0.306501,1.60563,3.02899,7.87183,18.7052,27.884,19.7582,13.0192,6.21566,1.55964,0.0451045,0.829976,16.5918,31.4743,22.488,17.1192,6.37461,1.1799,0.410303,2.17569,1.32664,0.0295334
1.67742,12.1439,3.02828,0.0270746,0.768935,12.7724,51.3511,14.542,1.78585,1.54202,0.361032,0.041948,0.278471,1.67395,6.67377,17.4377,47.667,16.8107,6.51594,2.27556,0.619413,0.00568721,0.380187,30.9461,35.4877,19.0806,7.79033,1.68471,0.825659,1.01085,1.57177,1.20932,0.0127785
0,0,0,0,0.116182,33.3694,45.0851,18.5016,2.8778,0.0499451,0,0.658148,3.45742,9.61628,14.8739,17.195,20.4449,14.8867,10.7623,5.74912,2.17898,0.177263,4.16138,17.2657,26.5011,23.1683,22.0511,5.1544,1.22671,0.295004,0.0967445,0.0507763,0.0287596
0,9.8036e-05,0.000400845,0,0.0677645,42.7978,37.3419,15.429,4.27889,0.0841343,0,0.753646,3.76878,5.59405,11.5121,18.08,24.8699,16.8022,9.36931,4.87,3.69351,0.686447,6.19939,11.2138,19.2772,27.7372,24.2676,9.366,1.53265,0.239242,0.0868484,0.0628863,0.0172628
0.00239349,0.175541,0.302733,0,0.0661649,40.9108,41.2726,13.3901,3.47187,0.402118,0.00571935,2.47917,4.33539,4.59501,9.39342,16.2344,23.0224,16.3771,10.6695,8.01262,4.77771,0.103308,4.66745,8.74168,18.4038,28.7349,27.5581,9.16434,1.63656,0.245966,0.338779,0.488748,0.0197647
0,0,0,0,0.00945083,67.7843,15.8391,8.52428,7.77072,0.0722483,0,0.175756,0.662748,1.14479,2.00009,4.72143,55.6267,16.2956,11.5777,5.36236,2.20952,0.223221,2.46742,11.4366,8.82914,11.5902,16.9709,34.3909,13.1413,0.874764,0.214398,0.0753074,0.00907853
6.4574e-06,0.0343414,0.147012,0,0.0195613,62.0209,20.5177,10.1679,6.49072,0.599565,0.00236436,0.774599,3.26313,3.72807,5.39502,11.0351,50.2519,11.5725,5.8069,4.60528,3.44814,0.119251,3.906,7.16115,14.1117,15.2676,19.5868,31.0984,7.73488,0.418701,0.271972,0.43253,0.0103219
