0,0,0,0,0,49.9859,35.575,14.4391,0,0,0,0,0.0940492,6.43963,16.2527,26.3265,33.0062,13.2293,3.86001,0.785829,0.00572558,0,0.136604,1.46175,20.3602,29.6876,34.8042,12.8441,0.375761,0.138487,0.0547885,0.053835,0.0827403
0,0,0,0,0,48.5136,34.9066,16.5798,0,0,0,0,0.216762,6.64522,13.833,22.8273,33.0959,15.8511,6.25535,1.24874,0.0265859,0,0.0951507,2.03286,24.4505,28.673,29.9303,14.1248,0.544417,0.0893696,0.0168681,0.0267244,0.0160945
9.92387e-05,0.087843,0.0182876,0,0,49.1208,35.7374,14.7429,0.0465764,0.245676,0.000499514,0,0.0453502,2.10527,13.7241,19.3064,28.6327,17.2626,10.7038,6.69218,1.52759,0,0.0889471,1.78081,25.1398,29.3195,30.042,11.7921,1.31908,0.173332,0.270717,0.05843,0.015341
0,0,0,0,0,51.1116,34.7805,14.1078,0,0,0,0,0.649336,6.88033,11.9982,20.4216,26.809,20.0911,10.1383,2.93141,0.0806859,0,0.0565734,1.75604,19.0752,28.2844,34.5183,15.0583,1.06853,0.113779,0.0161364,0.0264829,0.0262126
0,0,0,0,0,53.9553,35.2428,10.8019,0,0,0,0,0.525403,6.3278,11.5014,19.7438,23.752,20.5615,13.2409,4.2184,0.128801,0,0.0467408,1.39583,18.1387,26.9316,35.1081,16.1385,1.94674,0.18876,0.0364738,0.03658,0.0320479
0,0,0,0,0,52.1664,38.543,9.29056,0,0,0,0,0.0281531,1.18254,7.62509,25.1988,27.7279,18.9865,13.4522,5.69701,0.101728,0,0.0755122,1.53834,14.5447,29.9356,39.1407,11.5623,2.9668,0.184771,0.0265308,0.0172239,0.00740214
0,0,0,0,0,50.7321,43.6987,5.56914,0,0,0,0,0.0681789,3.04985,14.1501,21.4973,23.783,19.724,12.6809,4.87824,0.168461,0,0.0766631,1.2948,15.6699,31.5347,34.598,12.3458,4.18901,0.226207,0.0373151,0.0191911,0.00836479
0,0,0,0,0,53.712,36.1671,10.1209,0,0,0,0,0.0558792,2.90677,11.2137,22.3297,25.765,18.0064,11.4135,7.76491,0.544121,0,0.0562962,1.78461,16.4081,28.4889,33.2436,11.3705,7.88094,0.66955,0.0628613,0.0247728,0.00974123
0,0.00140875,8.76687e-05,0,0,55.642,35.4049,8.92286,0.00136284,0.027408,0,0,0.10061,5.82743,12.2306,18.8347,22.599,19.9954,13.1218,7.0349,0.255399,0,0.0363539,2.123,16.9799,25.5849,35.9582,16.4162,2.42339,0.301126,0.0742707,0.0701843,0.0325508
0,0.0316475,0.0109156,0,0,54.2631,37.1878,8.3537,0.0255366,0.127446,0,0,0.0649249,2.87745,14.2913,19.7229,23.7046,19.436,10.831,8.04433,1.02746,0,0.0417524,2.09522,16.4639,27.1155,36.0916,15.1823,2.42795,0.284493,0.178034,0.0841086,0.035316
